Price,Size,Beds,Bath,Location
6500000,1800.0,3,3,Demra
3250000,900.0,3,2,Demra
2750000,900.0,3,2,Demra
3000000,1041.0,2,2,Demra
3000000,1040.0,2,2,Demra
2500000,870.0,2,2,Demra
5000000,1100.0,3,2,Demra
5000000,1100.0,3,2,Demra
5000000,1100.0,2,2,Demra
5000000,1100.0,3,2,Demra
5000000,1100.0,3,2,Demra
5000000,1100.0,2,2,Demra
5000000,1100.0,3,2,Demra
5000000,1100.0,3,2,Demra
26000000,2000.0,3,3,Dhanmondi
7000000,1280.0,3,3,Dhanmondi
28500000,2280.0,3,3,Dhanmondi
13000000,1500.0,3,3,Dhanmondi
33000000,2653.0,4,4,Dhanmondi
11000000,1272.0,3,3,Dhanmondi
11500000,1550.0,3,3,Dhanmondi
7000000,850.0,2,2,Dhanmondi
25000000,2616.0,4,4,Dhanmondi
11500000,1550.0,3,3,Dhanmondi
11500000,1550.0,3,3,Dhanmondi
11500000,1550.0,3,3,Dhanmondi
33000000,2225.0,3,3,Dhanmondi
10000000,1150.0,3,3,Dhanmondi
16500000,1350.0,3,2,Dhanmondi
20500000,2356.0,4,4,Dhanmondi
11000000,1100.0,3,3,Dhanmondi
14900000,1715.0,3,3,Dhanmondi
10500000,1185.0,2,3,Dhanmondi
32500000,2314.0,4,3,Dhanmondi
16500000,1347.0,3,3,Dhanmondi
10200000,1500.0,3,3,Dhanmondi
9656000,1420.0,3,3,Dhanmondi
9800000,1400.0,3,3,Dhanmondi
9800000,1400.0,3,3,Dhanmondi
9520000,1400.0,3,3,Dhanmondi
10500000,1185.0,2,3,Dhanmondi
5000000,830.0,2,2,Dhanmondi
42000000,2570.0,3,3,Dhanmondi
51600000,3096.0,3,3,Dhanmondi
52500000,3151.0,3,4,Dhanmondi
51600000,3096.0,3,3,Dhanmondi
10000000,1250.0,4,4,Dhanmondi
12000000,1376.0,3,4,Dhanmondi
8955000,1270.0,3,2,Dhanmondi
8500000,1200.0,3,2,Dhanmondi
7850000,1100.0,3,2,Dhanmondi
5600000,650.0,2,2,Dhanmondi
8000000,1005.0,3,2,Dhanmondi
8955000,1270.0,3,2,Dhanmondi
8500000,1200.0,3,2,Dhanmondi
8955000,1270.0,3,2,Dhanmondi
23500000,1697.0,3,4,Dhanmondi
8000000,1240.0,3,3,Dhanmondi
33000000,3191.0,4,5,Dhanmondi
8240000,1160.0,3,2,Dhanmondi
24000000,1640.0,3,3,Dhanmondi
16000000,1664.0,3,3,Dhanmondi
10500000,1465.0,3,3,Dhanmondi
8955000,1270.0,3,2,Dhanmondi
8500000,1200.0,3,2,Dhanmondi
8240000,1160.0,3,2,Dhanmondi
9100000,1400.0,3,3,Dhanmondi
7850000,1100.0,3,2,Dhanmondi
8240000,1160.0,3,2,Dhanmondi
7850000,1100.0,3,2,Dhanmondi
32500000,1957.0,3,4,Dhanmondi
32500000,2642.0,3,4,Dhanmondi
22000000,1825.0,3,4,Dhanmondi
7850000,1100.0,3,2,Dhanmondi
10200000,1400.0,3,3,Dhanmondi
20000000,1800.0,3,3,Dhanmondi
45000000,3030.0,4,4,Dhanmondi
11000000,1250.0,3,3,Dhanmondi
25200000,1880.0,3,3,Dhanmondi
12500000,1180.0,3,3,Dhanmondi
20000000,1630.0,3,4,Dhanmondi
8000000,1240.0,3,3,Dhanmondi
8500000,1050.0,3,2,Dhanmondi
25000000,2143.0,3,3,Dhanmondi
9600000,1285.0,3,3,Dhanmondi
11500000,1350.0,3,3,Dhanmondi
37000000,2250.0,4,3,Dhanmondi
28900000,2464.0,3,3,Dhanmondi
55000000,3807.0,4,4,Dhanmondi
15000000,1590.0,3,3,Dhanmondi
35000000,2600.0,3,3,Dhanmondi
22900000,1760.0,3,3,Dhanmondi
30000000,2124.0,4,4,Dhanmondi
23000000,1800.0,3,4,Dhanmondi
8500000,1200.0,3,3,Dhanmondi
9500000,1220.0,3,3,Dhanmondi
12000000,1362.0,3,3,Dhanmondi
27000000,2244.0,3,3,Dhanmondi
35000000,2542.0,3,3,Dhanmondi
25000000,1990.0,3,4,Dhanmondi
24000000,2327.0,3,4,Dhanmondi
25000000,2327.0,3,4,Dhanmondi
37000000,2924.0,4,5,Dhanmondi
10000000,1250.0,3,3,Dhanmondi
6500000,1140.0,3,3,Dhanmondi
6500000,1140.0,3,3,Dhanmondi
23000000,1980.0,3,3,Dhanmondi
11000000,1440.0,3,3,Dhanmondi
15600000,1521.0,3,3,Dhanmondi
30000000,2850.0,4,4,Dhanmondi
28300000,1890.0,3,3,Dhanmondi
30000000,2450.0,4,4,Dhanmondi
34900000,2250.0,3,5,Dhanmondi
6500000,955.0,3,2,Dhanmondi
8700000,1590.0,4,4,Dhanmondi
4373000,795.0,2,2,Dhanmondi
30000000,2033.0,3,5,Dhanmondi
12000000,1250.0,3,3,Dhanmondi
7875000,1030.0,3,2,Dhanmondi
7000000,1150.0,3,2,Dhanmondi
7500000,850.0,2,2,Dhanmondi
33500000,2375.0,3,4,Dhanmondi
23500000,2150.0,3,3,Dhanmondi
6600000,1145.0,3,2,Dhanmondi
7500000,1075.0,2,3,Dhanmondi
7000000,1530.0,3,3,Dhanmondi
12000000,1230.0,3,3,Dhanmondi
14700000,1800.0,4,4,Dhanmondi
17000000,1900.0,3,4,Dhanmondi
12000000,1290.0,3,3,Dhanmondi
20000000,2010.0,3,3,Dhanmondi
11500000,1550.0,3,3,Dhanmondi
30000000,2600.0,4,4,Dhanmondi
6500000,1100.0,3,3,Dhanmondi
4500000,1000.0,2,2,Dhanmondi
12500000,1573.0,4,4,Dhanmondi
6000000,1025.0,3,2,Dhanmondi
37000000,2850.0,4,4,Dhanmondi
15000000,1500.0,3,4,Dhanmondi
20000000,1537.0,3,4,Dhanmondi
13300000,1663.0,3,3,Dhanmondi
36000000,2385.0,4,4,Dhanmondi
5500000,860.0,2,2,Dhanmondi
7600000,950.0,2,2,Dhanmondi
35000000,2600.0,3,4,Dhanmondi
30000000,2500.0,4,4,Dhanmondi
12000000,1050.0,2,2,Dhanmondi
12000000,1050.0,2,2,Dhanmondi
11000000,1530.0,3,3,Dhanmondi
4500000,950.0,2,2,Dhanmondi
6000000,1200.0,3,3,Dhanmondi
4500000,800.0,2,2,Dhanmondi
22500000,1750.0,3,3,Dhanmondi
36000000,2500.0,4,5,Dhanmondi
15000000,1825.0,3,3,Dhanmondi
38000000,2375.0,4,4,Dhanmondi
10500000,1500.0,3,3,Dhanmondi
9800000,1400.0,3,3,Dhanmondi
10500000,1500.0,3,3,Dhanmondi
10500000,1500.0,3,3,Dhanmondi
10500000,1500.0,3,3,Dhanmondi
9940000,1420.0,3,3,Dhanmondi
9800000,1400.0,3,3,Dhanmondi
10500000,1500.0,3,3,Dhanmondi
9940000,1420.0,3,3,Dhanmondi
10500000,1500.0,3,3,Dhanmondi
9940000,1420.0,3,3,Dhanmondi
9800000,1400.0,3,3,Dhanmondi
9940000,1420.0,3,3,Dhanmondi
9800000,1400.0,3,3,Dhanmondi
9800000,1400.0,3,3,Dhanmondi
10500000,1500.0,3,3,Dhanmondi
10500000,1500.0,3,3,Dhanmondi
9940000,1420.0,3,3,Dhanmondi
9800000,1400.0,3,3,Dhanmondi
9800000,1400.0,3,3,Dhanmondi
5500000,820.0,2,2,Dhanmondi
10500000,1500.0,3,3,Dhanmondi
13000000,1300.0,3,3,Dhanmondi
30000000,2550.0,3,3,Dhanmondi
28000000,2550.0,3,4,Dhanmondi
10500000,1600.0,3,3,Dhanmondi
10500000,1600.0,3,3,Dhanmondi
10600000,1326.0,3,4,Dhanmondi
33000000,2642.0,3,3,Dhanmondi
8500000,1010.0,3,2,Dhanmondi
10600000,1326.0,3,4,Dhanmondi
10600000,1326.0,3,4,Dhanmondi
10600000,1326.0,3,3,Dhanmondi
10600000,1326.0,3,4,Dhanmondi
10600000,1326.0,3,4,Dhanmondi
10600000,1326.0,3,4,Dhanmondi
10600000,1326.0,3,4,Dhanmondi
12000000,1600.0,3,3,Dhanmondi
34500000,2390.0,3,3,Dhanmondi
17000000,1535.0,3,2,Dhanmondi
11000000,1340.0,3,4,Dhanmondi
30000000,2300.0,3,4,Dhanmondi
16500000,1689.0,3,3,Dhanmondi
6500000,1075.0,3,3,Dhanmondi
25000000,3129.0,4,3,Dhanmondi
35000000,2525.0,4,4,Dhanmondi
17000000,1560.0,3,3,Dhanmondi
15200000,1920.0,3,4,Dhanmondi
30000000,2880.0,3,4,Dhanmondi
18000000,1550.0,3,3,Dhanmondi
12500000,1205.0,3,3,Dhanmondi
10000000,1392.0,3,3,Dhanmondi
17000000,1575.0,3,3,Dhanmondi
20000000,1486.0,4,4,Dhanmondi
14000000,1500.0,3,3,Dhanmondi
10300000,1250.0,2,3,Dhanmondi
8800000,1400.0,3,3,Dhanmondi
10000000,1300.0,3,3,Dhanmondi
8800000,1300.0,3,3,Dhanmondi
21000000,2360.0,3,3,Dhanmondi
3500000,700.0,2,2,Dhanmondi
18000000,1500.0,3,3,Dhanmondi
22000000,2100.0,3,4,Dhanmondi
4500000,950.0,2,2,Dhanmondi
9500000,1458.0,3,3,Dhanmondi
20000000,1522.0,3,2,Dhanmondi
9500000,925.0,2,2,Dhanmondi
6936000,1156.0,3,3,Dhanmondi
9500000,1465.0,3,3,Dhanmondi
9000000,1200.0,3,3,Dhanmondi
9600000,1465.0,3,3,Dhanmondi
15500000,1700.0,3,3,Dhanmondi
6000000,1012.0,2,2,Dhanmondi
11000000,1025.0,3,2,Dhanmondi
11500000,1362.0,3,3,Dhanmondi
8240000,1160.0,3,3,Dhanmondi
45300000,2745.0,4,4,Dhanmondi
24000000,1955.0,3,3,Dhanmondi
10800000,1388.0,3,3,Dhanmondi
9450000,1500.0,3,3,Dhanmondi
9639000,1530.0,3,3,Dhanmondi
35000000,2500.0,3,4,Dhanmondi
5500000,1100.0,3,3,Dhanmondi
5000000,1000.0,3,3,Dhanmondi
36000000,3029.0,4,4,Dhanmondi
43000000,3348.0,4,4,Dhanmondi
10700000,1530.0,3,3,Dhanmondi
10700000,1530.0,3,3,Dhanmondi
10000000,1310.0,3,3,Dhanmondi
8872000,1365.0,3,3,Dhanmondi
13899999,1388.0,3,3,Dhanmondi
7000000,1100.0,3,3,Dhanmondi
33000000,2130.0,4,4,Dhanmondi
27000000,1850.0,3,3,Dhanmondi
11299999,1256.0,3,3,Dhanmondi
9639000,1530.0,3,3,Dhanmondi
9450000,1500.0,3,3,Dhanmondi
6618000,1103.0,3,3,Dhanmondi
7518000,1253.0,3,3,Dhanmondi
9450000,1500.0,3,3,Dhanmondi
9450000,1500.0,3,3,Dhanmondi
7000000,1080.0,3,3,Dhanmondi
29000000,2787.0,3,4,Dhanmondi
25000000,2170.0,3,3,Dhanmondi
6800000,940.0,3,2,Dhanmondi
10000000,1175.0,3,3,Dhanmondi
15000000,1635.0,3,4,Dhanmondi
7500000,1250.0,3,3,Dhanmondi
9000000,1036.0,3,3,Dhanmondi
43000000,2720.0,4,3,Dhanmondi
11000000,1800.0,3,3,Dhanmondi
34400000,2150.0,3,4,Dhanmondi
5200000,800.0,2,2,Dhanmondi
22000000,2300.0,3,3,Dhanmondi
6300000,1050.0,2,2,Dhanmondi
18000000,1816.0,3,4,Dhanmondi
6000000,1000.0,2,2,Dhanmondi
9500000,1300.0,3,3,Dhanmondi
5583000,1015.0,3,3,Dhanmondi
7259999,1320.0,3,3,Dhanmondi
5583000,1015.0,3,3,Dhanmondi
7259999,1320.0,3,3,Dhanmondi
5583000,1015.0,3,3,Dhanmondi
9975000,1425.0,3,3,Dhanmondi
13000000,1313.0,3,2,Dhanmondi
6000000,1005.0,3,2,Dhanmondi
30000000,2852.0,3,4,Dhanmondi
7290000,1215.0,3,3,Dhanmondi
21000000,1893.0,3,4,Dhanmondi
9500000,1120.0,3,3,Dhanmondi
11000000,1560.0,3,3,Dhanmondi
42500000,2700.0,4,4,Dhanmondi
42300000,2570.0,3,3,Dhanmondi
43500000,2640.0,3,3,Dhanmondi
44000000,2674.0,3,3,Dhanmondi
6500000,1050.0,3,3,Dhanmondi
25000000,2400.0,3,4,Dhanmondi
13000000,1300.0,3,3,Dhanmondi
11000000,1250.0,3,3,Dhanmondi
10000000,1392.0,3,3,Dhanmondi
12000000,1221.0,3,3,Dhanmondi
9450000,1500.0,3,3,Dhanmondi
9639000,1530.0,3,3,Dhanmondi
9450000,1500.0,3,3,Dhanmondi
18000000,1500.0,3,3,Dhanmondi
9600000,1250.0,3,3,Dhanmondi
7000000,1110.0,3,3,Dhanmondi
16000000,1535.0,3,4,Dhanmondi
14000000,1500.0,3,3,Dhanmondi
14000000,1250.0,3,4,Dhanmondi
51680000,3100.0,3,3,Dhanmondi
51616800,3096.0,3,3,Dhanmondi
52485800,3151.0,3,4,Dhanmondi
51680000,3100.0,3,4,Dhanmondi
51616800,3096.0,3,3,Dhanmondi
25788000,1842.0,3,4,Dhanmondi
18000000,1719.0,3,3,Dhanmondi
22000000,2100.0,3,4,Dhanmondi
4500000,950.0,2,2,Dhanmondi
24000000,2100.0,3,3,Dhanmondi
7500000,1250.0,3,3,Dhanmondi
7500000,1250.0,3,3,Dhanmondi
7500000,1250.0,3,3,Dhanmondi
7500000,1250.0,3,3,Dhanmondi
7500000,1250.0,3,3,Dhanmondi
7500000,1250.0,3,3,Dhanmondi
7500000,1250.0,3,3,Dhanmondi
23000000,1826.0,3,3,Dhanmondi
7500000,1250.0,3,3,Dhanmondi
7500000,1250.0,3,3,Dhanmondi
7500000,1250.0,3,3,Dhanmondi
7500000,1250.0,3,3,Dhanmondi
7500000,1250.0,3,3,Dhanmondi
7500000,1250.0,3,2,Dhanmondi
18400000,1535.0,3,2,Dhanmondi
9500000,1458.0,3,3,Dhanmondi
10350000,1250.0,2,3,Dhanmondi
17000000,1575.0,3,3,Dhanmondi
15500000,1525.0,3,2,Dhanmondi
30000000,2245.0,3,4,Dhanmondi
65000000,4200.0,5,4,Dhanmondi
11000000,1406.0,3,4,Dhanmondi
34000000,2260.0,3,4,Dhanmondi
9000000,1258.0,3,3,Dhanmondi
7395000,1275.0,3,3,Dhanmondi
6960000,1200.0,3,3,Dhanmondi
6438000,1110.0,3,3,Dhanmondi
6728000,1160.0,3,3,Dhanmondi
8120000,1400.0,3,3,Dhanmondi
14000000,1960.0,3,4,Dhanmondi
9500000,1465.0,3,3,Dhanmondi
10312400,1258.0,3,3,Dhanmondi
8800000,1350.0,3,3,Dhanmondi
9100000,1350.0,3,3,Dhanmondi
9100000,1350.0,3,3,Dhanmondi
6300000,1050.0,3,2,Dhanmondi
6300000,1050.0,3,3,Dhanmondi
6300000,1050.0,3,2,Dhanmondi
6300000,1050.0,3,3,Dhanmondi
13000000,2100.0,3,4,Dhanmondi
13500000,1376.0,3,4,Dhanmondi
8700000,1200.0,3,3,Dhanmondi
26500000,2060.0,3,4,Dhanmondi
6300000,1050.0,3,3,Dhanmondi
6300000,1050.0,3,3,Dhanmondi
15000000,1900.0,3,4,Dhanmondi
6300000,1050.0,3,2,Dhanmondi
6300000,1050.0,3,2,Dhanmondi
24000000,1954.0,3,3,Dhanmondi
9600000,1465.0,3,3,Dhanmondi
40000000,3000.0,4,6,Dhanmondi
16500000,1689.0,3,3,Dhanmondi
8125000,1250.0,3,3,Dhanmondi
6045000,930.0,3,2,Dhanmondi
7395000,1275.0,3,3,Dhanmondi
6960000,1200.0,3,3,Dhanmondi
6438000,1110.0,3,3,Dhanmondi
6728008,1160.0,3,3,Dhanmondi
7395000,1275.0,3,3,Dhanmondi
6960088,1200.0,3,3,Dhanmondi
6438008,1110.0,3,3,Dhanmondi
6728000,1160.0,3,3,Dhanmondi
8120000,1400.0,3,3,Dhanmondi
8320000,1270.0,3,3,Dhanmondi
7900000,1200.0,3,3,Dhanmondi
7660000,1160.0,3,3,Dhanmondi
9100000,1400.0,3,3,Dhanmondi
8320000,1270.0,3,3,Dhanmondi
7900000,1200.0,3,3,Dhanmondi
7300000,1100.0,3,3,Dhanmondi
7660000,1160.0,3,3,Dhanmondi
8320000,1270.0,3,3,Dhanmondi
7900000,1200.0,3,3,Dhanmondi
7300000,1100.0,3,3,Dhanmondi
7660000,1160.0,3,3,Dhanmondi
7300000,1100.0,3,3,Dhanmondi
10000000,1260.0,3,3,Dhanmondi
7500000,1005.0,3,2,Dhanmondi
15000000,1635.0,3,4,Dhanmondi
35000000,2525.0,4,4,Dhanmondi
10670400,1368.0,3,3,Dhanmondi
10670400,1368.0,3,3,Dhanmondi
10670400,1368.0,3,3,Dhanmondi
10826400,1388.0,3,3,Dhanmondi
10826400,1388.0,3,3,Dhanmondi
10826400,1388.0,3,3,Dhanmondi
21387500,1475.0,3,3,Dhanmondi
45292500,2745.0,4,4,Dhanmondi
35000000,2200.0,3,4,Dhanmondi
35000000,2200.0,4,4,Dhanmondi
45292500,2745.0,4,4,Dhanmondi
45292500,2745.0,4,4,Dhanmondi
45292500,2745.0,4,4,Dhanmondi
45292500,2745.0,4,4,Dhanmondi
30000000,2124.0,4,4,Dhanmondi
24000000,1955.0,3,3,Dhanmondi
10826400,1388.0,3,3,Dhanmondi
10670400,1368.0,3,3,Dhanmondi
9450000,1500.0,3,3,Dhanmondi
9639000,1530.0,3,3,Dhanmondi
9639000,1530.0,3,3,Dhanmondi
6300000,1050.0,3,2,Dhanmondi
6300000,1050.0,3,2,Dhanmondi
8000000,1120.0,3,3,Dhanmondi
6300000,1050.0,3,2,Dhanmondi
9922400,1208.0,3,3,Dhanmondi
10109600,1232.0,3,3,Dhanmondi
19500000,2330.0,3,4,Dhanmondi
10700000,1530.0,3,3,Dhanmondi
10700000,1530.0,3,3,Dhanmondi
35000000,2500.0,3,4,Dhanmondi
10826400,1388.0,3,3,Dhanmondi
10826400,1388.0,3,3,Dhanmondi
10670400,1368.0,3,3,Dhanmondi
10670400,1368.0,3,3,Dhanmondi
9000000,1240.0,3,3,Dhanmondi
28000000,1750.0,3,3,Dhanmondi
30000000,2400.0,3,3,Dhanmondi
22000000,1768.0,3,3,Dhanmondi
9639000,1530.0,3,3,Dhanmondi
9639000,1530.0,3,3,Dhanmondi
9450000,1500.0,3,3,Dhanmondi
9450000,1500.0,3,3,Dhanmondi
9639000,1530.0,3,3,Dhanmondi
9639000,1530.0,3,3,Dhanmondi
9230000,1410.0,3,3,Dhanmondi
8872500,1365.0,3,3,Dhanmondi
9230000,1410.0,3,3,Dhanmondi
8872500,1365.0,3,3,Dhanmondi
20000000,1486.0,4,4,Dhanmondi
8800000,1450.0,3,3,Dhanmondi
9700000,1350.0,3,3,Dhanmondi
13880000,1388.0,3,3,Dhanmondi
12350000,1900.0,3,3,Dhanmondi
21000000,1850.0,3,4,Dhanmondi
5000000,910.0,2,2,Dhanmondi
6500000,1182.0,3,3,Dhanmondi
10000000,1300.0,3,3,Dhanmondi
9639000,1530.0,3,3,Dhanmondi
33016500,2277.0,3,4,Dhanmondi
33016500,2277.0,3,4,Dhanmondi
4000000,620.0,2,2,Dhanmondi
7000000,1100.0,3,3,Dhanmondi
9450000,1500.0,3,3,Dhanmondi
9450000,1500.0,3,3,Dhanmondi
33000000,2130.0,4,4,Dhanmondi
27000000,1850.0,3,3,Dhanmondi
6618000,1103.0,3,3,Dhanmondi
7518000,1253.0,3,3,Dhanmondi
11295000,1256.0,3,3,Dhanmondi
7617500,1385.0,3,3,Dhanmondi
9450000,1500.0,3,3,Dhanmondi
9450000,1500.0,3,3,Dhanmondi
19500000,2300.0,3,3,Dhanmondi
26500000,2541.0,3,4,Dhanmondi
7000000,1080.0,3,3,Dhanmondi
8500000,1300.0,3,3,Dhanmondi
7900000,1150.0,3,3,Dhanmondi
24000000,2235.0,3,4,Dhanmondi
9000000,1036.0,3,3,Dhanmondi
7000000,1300.0,3,3,Dhanmondi
74000000,4736.0,5,7,Dhanmondi
9500000,1250.0,3,3,Dhanmondi
33016500,2277.0,3,4,Dhanmondi
41218000,2785.0,4,4,Dhanmondi
40774000,2755.0,4,4,Dhanmondi
41218000,2785.0,4,4,Dhanmondi
24500000,2280.0,3,4,Dhanmondi
43000000,2720.0,4,3,Dhanmondi
27870000,2787.0,3,4,Dhanmondi
7660000,1160.0,3,3,Dhanmondi
25000000,2170.0,3,3,Dhanmondi
28000000,1750.0,3,4,Dhanmondi
10700000,1400.0,3,3,Dhanmondi
9500000,925.0,2,2,Dhanmondi
3500000,700.0,2,2,Dhanmondi
5500000,1100.0,3,3,Dhanmondi
5000000,1000.0,3,3,Dhanmondi
6800000,940.0,3,2,Dhanmondi
3870000,860.0,2,2,Dhanmondi
3825000,850.0,2,2,Dhanmondi
10000000,1175.0,3,3,Dhanmondi
10826400,1388.0,3,3,Dhanmondi
10670400,1368.0,3,3,Dhanmondi
10826400,1388.0,3,3,Dhanmondi
10670400,1368.0,3,3,Dhanmondi
9500000,1250.0,3,3,Eskaton
15500000,1700.0,3,3,Eskaton
14700000,1445.0,3,2,Eskaton
9600000,1270.0,3,3,Eskaton
16600000,1660.0,3,3,Eskaton
9500000,1224.0,2,2,Eskaton
12500000,1600.0,4,4,Eskaton
3300000,530.0,2,2,Eskaton
10000000,1200.0,3,3,Eskaton
13000000,1605.0,3,3,Eskaton
17000000,1850.0,3,4,Eskaton
10900000,1360.0,4,3,Eskaton
7500000,1230.0,3,3,Eskaton
12400000,1552.0,3,3,Eskaton
13500000,1650.0,3,3,Eskaton
12500000,1850.0,3,3,Eskaton
8000000,975.0,2,2,Eskaton
15000000,1895.0,3,3,Eskaton
11500000,1440.0,3,3,Eskaton
13000000,1390.0,3,3,Eskaton
13200000,1650.0,3,3,Eskaton
12000000,1300.0,3,2,Eskaton
4500000,800.0,2,2,Eskaton
18500000,1820.0,3,4,Eskaton
20400000,1850.0,3,3,Eskaton
10800000,1384.0,3,3,Eskaton
15000000,1895.0,3,3,Eskaton
18000000,1785.0,3,4,Eskaton
11500000,1440.0,3,3,Eskaton
13000000,1245.0,3,3,Eskaton
9000000,1200.0,3,3,Eskaton
11000000,1350.0,3,3,Eskaton
13000000,1390.0,3,3,Eskaton
14000000,1750.0,3,3,Eskaton
27500000,2960.0,4,4,Eskaton
13500000,1650.0,3,3,Eskaton
21400000,1950.0,4,4,Eskaton
20700000,1885.0,3,4,Eskaton
8000000,975.0,2,2,Eskaton
17000000,2009.0,3,3,Eskaton
13200000,1650.0,3,3,Eskaton
12510000,1390.0,3,4,Eskaton
4200000,800.0,2,2,Eskaton
17000000,1700.0,3,4,Eskaton
12000000,1300.0,3,2,Eskaton
7500000,1005.0,3,2,Eskaton
13000000,1270.0,3,3,Eskaton
4800000,800.0,2,2,Eskaton
22550000,2050.0,3,3,Eskaton
12000000,1270.0,3,3,Eskaton
18500000,1820.0,3,4,Eskaton
33000000,2294.0,3,4,Gulshan
27500000,2030.0,3,3,Gulshan
29900000,2030.0,3,3,Gulshan
75000000,4218.0,4,4,Gulshan
30000000,2380.0,3,3,Gulshan
27000000,2000.0,3,3,Gulshan
72000000,3584.0,4,4,Gulshan
39000000,2525.0,3,3,Gulshan
50400000,2972.0,4,4,Gulshan
90000000,5278.0,4,5,Gulshan
32000000,2169.0,3,3,Gulshan
41000000,2500.0,3,3,Gulshan
25000000,2091.0,3,3,Gulshan
45000000,3011.0,4,3,Gulshan
36000000,2200.0,3,3,Gulshan
27000000,1975.0,3,3,Gulshan
30600000,2409.0,3,3,Gulshan
105100000,5009.0,4,4,Gulshan
65000000,3600.0,4,4,Gulshan
32000000,2700.0,3,3,Gulshan
49500000,3314.0,3,4,Gulshan
25000000,2091.0,3,3,Gulshan
35500000,2613.0,4,4,Gulshan
75000000,4200.0,4,4,Gulshan
26000000,1850.0,3,3,Gulshan
35000000,2600.0,3,3,Gulshan
120000000,5211.0,4,4,Gulshan
31500000,2191.0,3,3,Gulshan
20000000,1505.0,3,3,Gulshan
61000000,3120.0,4,4,Gulshan
46000000,3827.0,4,4,Gulshan
52500000,3698.0,3,4,Gulshan
52500000,3698.0,3,4,Gulshan
66000000,3311.0,3,4,Gulshan
45000000,2961.0,3,3,Gulshan
120000000,5450.0,5,5,Gulshan
23600000,1434.0,3,3,Gulshan
67500000,4735.0,3,4,Gulshan
27000000,2165.0,3,3,Gulshan
46000000,3000.0,3,3,Gulshan
36000000,2200.0,3,3,Gulshan
33000000,1850.0,3,3,Gulshan
30000000,2165.0,3,3,Gulshan
45000000,3100.0,4,3,Gulshan
45000000,2600.0,3,3,Gulshan
80000000,3500.0,4,4,Gulshan
38000000,3350.0,4,4,Gulshan
31500000,1960.0,3,3,Gulshan
31500000,1760.0,3,3,Gulshan
80000000,3500.0,4,4,Gulshan
25000000,1440.0,3,3,Gulshan
52000000,3145.0,4,4,Gulshan
34500000,2653.0,4,3,Gulshan
32000000,2550.0,3,3,Gulshan
26000000,2018.0,3,3,Gulshan
77000000,3535.0,4,5,Gulshan
77000000,3535.0,4,5,Gulshan
76500000,3325.0,4,5,Gulshan
35000000,2500.0,3,3,Gulshan
35000000,2667.0,3,3,Gulshan
45000000,2700.0,3,3,Gulshan
33000000,2750.0,3,3,Gulshan
39200000,2450.0,3,3,Gulshan
50000000,2350.0,3,3,Gulshan
23200000,2111.0,3,4,Gulshan
47500000,2880.0,4,4,Gulshan
76000000,3700.0,3,4,Gulshan
60000000,2930.0,3,4,Gulshan
63000000,3600.0,4,4,Gulshan
28000000,2147.0,3,3,Gulshan
36000000,2700.0,3,3,Gulshan
60000000,2989.0,4,4,Gulshan
35000000,2119.0,3,2,Gulshan
30000000,2000.0,3,4,Gulshan
11600000,1100.0,3,3,Gulshan
34000000,2179.0,3,3,Gulshan
32000000,2075.0,3,3,Gulshan
37000000,2765.0,3,3,Gulshan
29000000,1922.0,3,3,Gulshan
35300000,2200.0,3,3,Gulshan
45000000,3800.0,4,4,Gulshan
35000000,2750.0,3,3,Gulshan
22000000,1440.0,3,3,Gulshan
32000000,1750.0,3,3,Gulshan
39000000,3300.0,5,6,Gulshan
35000000,2000.0,3,3,Gulshan
50000000,3500.0,4,4,Gulshan
34000000,2150.0,3,3,Gulshan
70000000,4000.0,4,4,Gulshan
55000000,2570.0,3,4,Gulshan
25000000,2800.0,3,3,Gulshan
35000000,2700.0,3,3,Gulshan
75000000,4500.0,4,6,Gulshan
30000000,2300.0,3,3,Gulshan
30000000,2300.0,3,3,Gulshan
35000000,2720.0,3,3,Gulshan
33000000,2200.0,3,3,Gulshan
42100000,3120.0,4,4,Gulshan
100000000,4200.0,4,4,Gulshan
43300000,2165.0,3,3,Gulshan
22700000,1763.0,3,3,Gulshan
78000000,3900.0,4,3,Gulshan
45000000,2500.0,3,3,Gulshan
32000000,2200.0,3,4,Gulshan
61000000,3120.0,4,4,Gulshan
55000000,3600.0,4,4,Gulshan
50000000,3600.0,4,4,Gulshan
61000000,3120.0,4,4,Gulshan
67000000,4500.0,4,3,Gulshan
36000000,2650.0,3,4,Gulshan
28000000,1997.0,3,3,Gulshan
40000000,3000.0,3,3,Gulshan
36000000,2250.0,3,3,Gulshan
33500000,2460.0,3,4,Gulshan
46800000,2905.0,3,3,Gulshan
17500000,1766.0,3,3,Gulshan
40000000,2950.0,3,3,Gulshan
25000000,1850.0,3,3,Gulshan
90000000,6500.0,5,5,Gulshan
46300000,3310.0,3,3,Gulshan
35000000,2400.0,3,3,Gulshan
40000000,2600.0,3,4,Gulshan
40800000,2470.0,4,4,Gulshan
45000000,2500.0,4,4,Gulshan
45000000,2470.0,4,4,Gulshan
45000000,2470.0,4,4,Gulshan
11600000,1100.0,3,3,Gulshan
35000000,2000.0,3,5,Gulshan
30000000,2075.0,3,3,Gulshan
41250000,2500.0,3,3,Gulshan
27000000,2880.0,3,3,Gulshan
45000000,3011.0,4,3,Gulshan
31200000,1950.0,3,3,Gulshan
31200000,1950.0,3,3,Gulshan
